Latitude,Longitude,sg_clay_t500_mean,sg_clay_t500_std,sg_clay_t8k_mean,sg_clay_t8k_std,sg_clay_upstream_mean,sg_clay_downstream_mean,sg_clay_updown_ratio,sg_ph_t500_mean,sg_ph_t500_std,sg_ph_t8k_mean,sg_ph_t8k_std,sg_ph_upstream_mean,sg_ph_downstream_mean,sg_ph_updown_ratio,sg_cec_t500_mean,sg_cec_t500_std,sg_cec_t8k_mean,sg_cec_t8k_std,sg_cec_upstream_mean,sg_cec_downstream_mean,sg_cec_updown_ratio,sg_soc_t500_mean,sg_soc_t500_std,sg_soc_t8k_mean,sg_soc_t8k_std,sg_soc_upstream_mean,sg_soc_downstream_mean,sg_soc_updown_ratio
-28.141944,26.417778,185.75,4.968651728587948,181.9125,13.39941890842037,181.74377224199287,183.12820512820514,0.9924400892514494,67.25,0.4330127018922193,68.54895833333333,1.1000468542735904,68.57651245551601,68.35042735042735,1.0033077350611022,191.25,1.920286436967152,185.48229166666667,10.434503010761807,185.3570581257414,186.3846153846154,0.9944868987343564,82.0,1.5811388300841898,81.49479166666667,10.762007536077887,81.87425860023725,78.76068376068376,1.0395320950857945
-27.398611,26.614722,194.0,4.898979485566356,180.19270833333334,60.734474601867845,179.50054054054053,198.4857142857143,0.9043499235520014,65.0,0.0,59.77291666666667,19.9427434545264,59.52864864864865,66.22857142857143,0.8988363687228459,127.5,5.5901699437494745,113.825,40.34552071378763,113.5881081081081,120.08571428571429,0.9458919304735838,92.25,4.815340071064556,73.60625,25.755160536693094,72.93081081081081,91.45714285714286,0.7974315458842822
-33.501667,21.624167,236.75,2.8613807855648994,229.38958333333332,24.48882176612537,229.5818373812038,215.3846153846154,1.0659156735550943,74.0,1.0,72.60208333333334,5.944885392199659,72.74128827877507,62.46153846153846,1.1645772753972439,203.25,3.031088913245535,192.72083333333333,18.10401610984578,192.96409714889123,175.0,1.1026519837073199,296.75,12.336429791475327,281.578125,32.81409346329269,281.95670538542765,254.0,1.11006576923353
-32.502778,19.535833,145.25,1.7853571071357126,152.02083333333334,6.558358481527387,152.2405609492988,145.84848484848484,1.0438268255398746,77.0,0.7071067811865476,77.678125,1.7021862856461,77.65587918015102,78.3030303030303,0.9917352991260492,165.5,1.118033988749895,170.971875,5.486559394044231,170.9460625674218,171.6969696969697,0.9956265557221381,92.5,6.946221994724902,90.09791666666666,21.985714960546286,90.403451995685,81.51515151515152,1.1090386304289759
-25.459639,28.264306,197.25,6.299801584177076,177.40208333333334,14.995026808680787,177.13900862068965,185.03125,0.9573464407801057,62.25,0.4330127018922193,62.338541666666664,3.5958561159475253,62.317887931034484,62.9375,0.990155121047634,184.0,3.0,174.31979166666667,12.858801458790674,174.31034482758622,174.59375,0.9983767736673643,110.75,13.970952007647869,102.003125,12.226805874840807,101.49568965517241,116.71875,0.8695748511279076
-27.495556,26.074722,218.25,2.165063509461097,205.24583333333334,15.057043732825585,204.9965947786606,208.0253164556962,0.9854406101683342,68.25,0.4330127018922193,67.85833333333333,0.8144101478302496,67.83654937570942,68.10126582278481,0.9961128997533782,166.5,2.29128784747792,169.26875,8.966643190412267,169.08286038592507,171.34177215189874,0.9868163394267351,77.25,9.202581159652981,68.46354166666667,7.253355829540597,67.41543700340522,80.15189873417721,0.8410959449245685
-26.648056,27.089444,247.25,6.684870978560469,225.12708333333333,53.58121265729611,230.9988344988345,175.73529411764707,1.3144703553064274,63.0,0.0,59.860416666666666,13.46899587298136,61.53030303030303,45.81372549019608,1.343053907356561,193.25,1.0897247358851685,188.303125,43.57458632698317,193.71911421911423,142.7450980392157,1.3570981902703168,93.25,1.7853571071357126,93.009375,24.095359935944273,94.91724941724942,76.96078431372548,1.2333196739550143
-26.970278,27.211111,0.0,0.0,205.49375,61.68557673884687,211.79287305122494,114.25806451612904,1.85363609954326,0.0,0.0,58.322916666666664,17.250117627416987,60.216035634743875,30.903225806451612,1.948535599865365,0.0,0.0,174.90416666666667,53.169434195211146,180.869710467706,88.5,2.043725542005668,0.0,0.0,109.01458333333333,48.26998502167839,111.27839643652561,76.2258064516129,1.459852005724828
-27.389722,26.463889,91.5,91.51092830913694,174.65208333333334,58.02939086353618,178.12826086956522,94.7,1.8809742436048271,33.25,33.25187964611926,60.248958333333334,19.86725475285729,61.41847826086956,33.35,1.8416335310550342,74.75,74.93789094977254,130.52291666666667,44.505962800802195,132.9467391304348,74.775,1.777957059582173,122.5,126.5652005884714,86.89791666666666,54.16081374628451,87.26195652173914,78.525,1.1112633749968546
-27.044444,27.005,234.0,8.12403840463596,240.55,15.4039226605866,240.377969762419,245.23529411764707,0.9801932084335468,64.75,0.4330127018922193,65.153125,0.9434481443310314,65.17278617710583,64.61764705882354,1.008591137923609,148.25,0.82915619758885,147.35520833333334,13.965876343428311,147.64902807775377,139.35294117647058,1.0595329157112763,86.5,1.6583123951777,84.525,5.380655938947716,84.31209503239741,90.32352941176471,0.9334455327575181
-30.830556,26.921389,204.25,2.384848003542364,198.97916666666666,10.920621897991381,198.9284210526316,203.8,0.9760962760183218,70.0,0.0,69.35208333333334,1.0911556532971005,69.3578947368421,68.8,1.0081089351270536,185.5,2.29128784747792,189.13541666666666,5.593187432915351,189.12421052631578,190.2,0.9943439039233247,104.0,4.743416490252569,100.86145833333333,13.564605211355417,100.77578947368421,109.0,0.9245485272806583
-27.00222,28.76528,288.75,5.3091901453988255,282.1041666666667,11.823246140783654,282.143007360673,278.0,1.0149029041747177,65.0,1.0,64.546875,1.3715451387790099,64.54574132492114,64.66666666666667,0.9981300204869276,196.5,1.8027756377319946,195.440625,9.324062487780832,195.4858044164038,190.66666666666666,1.0252751979875943,121.0,1.224744871391589,125.090625,11.80506228034009,125.08622502628812,125.55555555555556,0.9962619692351296
-27.02314,28.59389,276.0,3.0,261.46458333333334,53.093988947209354,260.61159737417944,278.4130434782609,0.9360610196929764,62.5,0.5,61.389583333333334,12.20221529722051,61.2144420131291,64.8695652173913,0.9436542669569699,180.5,4.5,188.809375,38.4211871295345,188.1652078774617,201.6086956521739,0.9333189090315879,121.5,1.5,114.78229166666667,23.428870610458315,114.49343544857769,120.52173913043478,0.9499816072565302
-30.679722,26.7125,225.25,5.402545696243577,187.10729166666667,61.756223952178274,187.48294243070362,171.0909090909091,1.0958089089992213,67.25,1.0897247358851685,63.25625,20.394008579421065,63.5,52.86363636363637,1.2012037833167302,197.0,7.3824115301167,180.68645833333332,59.01396924985866,181.4637526652452,147.54545454545453,1.2298837210821594,137.0,17.363755354185336,100.9875,51.6540762549288,99.77505330490405,152.6818181818182,0.6534835286413967
-30.160091,27.40124,233.5,4.153311931459037,242.27708333333334,16.853050411119114,242.63859275053304,226.86363636363637,1.0695349710497644,64.25,0.4330127018922193,65.70104166666667,3.3446473030197406,65.68443496801706,66.4090909090909,0.9890880008858312,171.75,5.261891294962297,189.82708333333332,15.999326022046121,190.02238805970148,181.5,1.046955306113481,140.0,3.6742346141747673,133.925,14.20829423259527,133.95202558635395,132.77272727272728,1.0088820824709235
-32.595833,19.009444,119.5,2.29128784747792,115.321875,19.2222077682137,116.1641961231471,106.42168674698796,1.0915462785250931,70.5,1.118033988749895,68.59583333333333,8.126550065816504,68.47662485746865,69.855421686747,0.9802621357643603,171.5,6.87386354243376,158.29479166666667,21.509289997733475,157.45381984036487,167.18072289156626,0.941818034501475,196.75,43.36112890596831,170.725,38.68116736001298,170.77993158494868,170.14457831325302,1.0037341963986979
-25.99136,27.84208,228.5,7.123903424387503,216.33645833333333,17.460560437452475,215.14508928571428,233.015625,0.9233075648279894,62.25,0.82915619758885,60.17395833333333,3.500885149729597,60.080357142857146,61.484375,0.9771646396789335,195.0,3.24037034920393,188.778125,12.667450933437305,188.625,190.921875,0.987969555609598,110.5,1.6583123951777,121.51979166666666,13.60337059787992,121.59709821428571,120.4375,1.0096282155822294
-26.73806,27.59194,226.75,2.8613807855648994,225.33645833333333,50.89157514549859,226.38345864661653,191.72413793103448,1.180777032508715,61.25,0.82915619758885,58.784375,11.977599127511949,59.16433941997852,46.58620689655172,1.2699969231500325,218.75,2.5860201081971503,196.41770833333334,41.499014784469246,197.49301825993555,161.89655172413794,1.2198716782821286,201.0,69.81045766932057,107.81458333333333,36.46900790159213,107.8453276047261,106.82758620689656,1.009526953045232
-30.860139,29.07125,314.75,4.322904116447646,328.72291666666666,30.676101851871415,328.17473435655256,332.83185840707966,0.9860075773006992,65.0,0.0,64.09166666666667,1.8534689698568523,64.11570247933884,63.91150442477876,1.003195012483239,167.0,2.9154759474226504,175.728125,8.846140909140832,175.55371900826447,177.0353982300885,0.9916306047449478,143.25,5.717298313014636,177.36458333333334,22.759576643537454,177.3896103896104,177.1769911504425,1.0012000386601398
-25.73411,27.21422,183.75,3.5619517121937516,179.34375,51.53947276218653,188.12383177570092,172.2800751879699,1.0919651130308317,61.25,1.299038105676658,56.86875,15.985392501828036,61.25934579439252,53.33646616541353,1.1485452674028447,196.25,6.456585785072479,173.553125,49.844312725402375,189.60280373831776,160.64097744360902,1.180289156325368,154.5,7.365459931328117,149.396875,52.31178355368615,159.32476635514018,141.40977443609023,1.126688497951278
-29.160278,26.573333,236.0,6.442049363362563,226.51979166666666,14.074268185472281,227.12230215827338,224.93962264150943,1.009703401699671,69.75,0.82915619758885,69.73645833333333,0.924393922126216,69.53669064748202,70.26037735849057,0.9896999313366188,226.75,4.380353866983808,219.23020833333334,11.908685728909406,217.29928057553957,224.2943396226415,0.968813037997448,85.0,3.082207001484488,80.06354166666667,5.546312960570943,79.93525179856115,80.4,0.994219549732111
-34.250556,20.9925,217.0,4.636809247747852,222.60729166666667,16.142237200326267,222.99563794983644,214.32558139534885,1.0404527378296975,68.5,0.5,71.03854166666666,1.6398596098235225,71.1701199563795,68.23255813953489,1.043052201131504,184.25,5.7608593109014565,202.678125,16.14083655879423,203.06870229007635,194.34883720930233,1.0448670813053476,244.75,45.42232380669223,164.21770833333332,33.1558425431818,160.9291166848419,234.34883720930233,0.6867075535819439
-25.810483,27.909552,229.75,6.299801584177076,213.60104166666667,33.0000662713718,214.53333333333333,199.61666666666667,1.0747265592380022,61.75,0.4330127018922193,60.26354166666667,7.9133539532824235,60.465555555555554,57.233333333333334,1.0564744709746634,190.25,2.0463381929681126,183.66666666666666,26.030897773394003,184.29444444444445,174.25,1.0576438705557458,119.0,2.7386127875258306,130.140625,23.63234047393617,129.81555555555556,135.01666666666668,0.9614780068297204
-27.273889,28.49,72.5,125.5736835487436,247.66145833333334,76.9819444060744,245.85953177257525,273.3174603174603,0.8995383298488051,15.75,27.279800219209818,57.14895833333333,17.49624063663193,56.91638795986622,60.46031746031746,0.941384206213085,48.75,84.43747686898277,168.571875,52.484650937053736,168.11482720178373,175.0793650793651,0.9602206812063758,38.5,66.68395609140178,126.303125,40.662620921853716,125.1159420289855,143.20634920634922,0.8736759418998651
-27.4275,28.525833,279.5,1.118033988749895,267.70520833333336,11.041379271023944,267.0740740740741,275.8550724637681,0.9681680735055391,63.5,1.118033988749895,61.940625,1.0933585609068663,61.876543209876544,62.768115942028984,0.9857957703705101,163.75,2.277608394786075,165.76145833333334,8.250528642048574,166.21099887766553,159.95652173913044,1.0391011074161234,139.0,3.082207001484488,130.69270833333334,7.83331220908056,130.55218855218854,132.5072463768116,0.9852456535157182
-28.883333,27.89,162.25,93.85993554227491,159.2375,86.61967786681038,153.73789846517118,200.46017699115043,0.7669248863921808,44.5,25.695330315059195,46.75208333333333,25.299229974969375,44.90791027154663,60.575221238938056,0.7413577590469528,90.0,52.19674319342156,92.33333333333333,51.08688813080015,88.50295159386069,121.04424778761062,0.7311619776354727,117.25,67.85047899609847,118.47916666666667,70.87982481617898,116.24321133412043,135.23893805309734,0.859539515818996
-30.534167,24.961944,203.0,2.7386127875258306,198.90208333333334,10.544192508661924,198.82188841201716,201.57142857142858,0.9863594747579232,73.25,1.0897247358851685,73.94791666666667,1.1960855570243387,73.89914163090128,75.57142857142857,0.9778714393490066,236.25,4.815340071064556,236.46458333333334,14.374847674313708,236.26502145922746,243.10714285714286,0.9718555311966576,86.75,4.815340071064556,89.42291666666667,20.910082691365,89.47961373390558,87.53571428571429,1.0222069296395324
-28.460833,21.248889,94.0,94.0,152.78645833333334,77.26072757201163,155.24147339699863,144.8590308370044,1.0716727324482063,38.0,38.0,62.22083333333333,31.02913925069287,62.42428376534789,61.563876651982376,1.0139758436286908,52.5,52.5,96.23958333333333,51.42774964121726,98.40109140518418,89.25991189427313,1.1024108058904245,35.0,35.0,45.64375,26.84015497851742,40.08594815825375,63.590308370044056,0.6303782633813156
-29.658056,25.973333,256.5,3.5,238.91458333333333,26.422863281504064,238.56830601092895,245.95555555555555,0.9699651039471846,71.0,0.0,71.82604166666667,7.485677223756304,71.80437158469945,72.26666666666667,0.9936029278311821,214.0,3.0,234.97083333333333,28.1688950671757,235.19562841530055,230.4,1.0208143594409655,80.0,1.0,82.921875,21.424604737335102,81.92021857923497,103.28888888888889,0.793117434608865
-25.513889,31.224444,300.0,10.88577052853862,327.9302083333333,23.471266209060754,329.0118406889128,295.51612903225805,1.1133464754232996,59.5,2.0615528128088303,57.221875,1.9082443460875236,57.11410118406889,60.45161290322581,0.9447903611009641,181.75,25.033727249452888,128.265625,24.328765245268308,126.67707212055974,175.8709677419355,0.7202841591590461,228.25,6.869315832017043,196.971875,20.26029163950283,196.90958019375674,198.83870967741936,0.990298018495034
-31.554722,29.245556,274.5,6.946221994724902,279.90729166666665,12.185405758458103,280.39314285714283,274.90588235294115,1.019960505963473,61.0,0.0,60.06041666666667,1.401076904761318,60.04342857142857,60.23529411764706,0.9968147321412022,163.0,5.196152422706632,162.64583333333334,11.910761211563637,163.5382857142857,153.45882352941177,1.0656818679626823,182.0,2.449489742783178,249.51354166666667,45.157846124713075,251.76342857142856,226.35294117647058,1.112260469259978
-28.058889,30.373611,223.5,2.692582403567252,242.91666666666666,19.804443244439423,243.353811149033,238.17283950617283,1.0217529910358385,60.0,1.7320508075688772,59.876041666666666,2.694950710420735,59.786120591581344,60.851851851851855,0.982486461332954,95.75,4.968651728587948,108.45416666666667,18.760107923611624,107.77133105802048,115.8641975308642,0.930152138059896,136.25,4.264680527307995,145.834375,19.552457902423463,146.0967007963595,142.98765432098764,1.0217434609304823
-25.681111,31.783333,311.0,2.1213203435596424,281.91979166666664,95.18009696512149,279.8996617812852,306.4657534246575,0.9133146482222043,66.5,0.5,59.64895833333333,19.896311921599874,59.21758737316798,64.89041095890411,0.9125783994584337,188.0,4.06201920231798,169.5,57.30621330478339,167.77113866967306,190.5068493150685,0.8806567284734094,115.0,3.0,105.45625,36.41648783089193,105.12739571589628,109.45205479452055,0.9604880960267105
-27.802778,28.768333,257.0,5.431390245600108,252.04791666666668,10.470882038287044,252.03023758099351,252.52941176470588,0.9980233027894697,65.25,1.299038105676658,62.869791666666664,1.3535154684243136,62.86285097192225,63.05882352941177,0.9968922262322607,180.25,7.628073151196179,158.1625,11.279897772143151,157.84449244060474,166.8235294117647,0.9461764356448069,127.75,8.1967981553775,130.98125,10.751437040577413,130.8185745140389,135.41176470588235,0.9660798291646477
-31.104278,29.399722,264.75,4.548351349665063,272.90208333333334,18.296709512725382,273.20887445887445,265.02777777777777,1.0308688272210218,61.0,0.7071067811865476,60.45,2.940663190506523,60.41017316017316,61.47222222222222,0.9827231060834595,180.25,5.261891294962297,170.87708333333333,13.745889379243124,170.60281385281385,177.91666666666666,0.9588916937857686,219.25,10.473180032826706,237.375,37.723569665838006,236.49891774891776,259.8611111111111,0.9100973852440154
-31.396,29.2651,241.5,4.387482193696061,272.08125,14.718457180385222,272.05960264900665,272.44444444444446,0.9985874485481897,61.25,1.0897247358851685,60.096875,0.968240793591656,60.07505518763797,60.46296296296296,0.993584373698954,156.0,3.391164991562634,169.40104166666666,10.848991838642453,169.49116997792495,167.88888888888889,1.0095436994046434,244.0,7.516648189186454,240.109375,28.651670901410068,240.2086092715232,238.44444444444446,1.0073986409332722
-33.38056,19.30167,125.0,2.7386127875258306,117.24479166666667,37.15041882276157,116.57032967032967,129.52,0.9000179869536725,66.25,0.82915619758885,61.015625,19.041696725678317,60.698901098901096,66.78,0.908938321335882,169.5,5.937171043518958,158.44375,50.159277167215045,157.45604395604394,176.42,0.8925067676904813,241.5,8.558621384311845,251.9125,89.198132979807,250.41538461538462,279.16,0.8970317546041514
-33.313889,19.074722,128.0,1.5811388300841898,120.61666666666666,17.872317203491612,124.70460704607046,107.02702702702703,1.1651693082576504,68.0,0.0,65.446875,8.04617472681118,66.5569105691057,61.75675675675676,1.0777267794542333,173.0,3.6742346141747673,177.93645833333332,24.183610237581647,178.34146341463415,176.5900900900901,1.0099177327762254,260.0,2.9154759474226504,259.14270833333336,45.97065922228653,266.3468834688347,235.1936936936937,1.1324575896818065
-24.396194,27.089833,237.75,2.165063509461097,231.32291666666666,14.445151141232671,232.44341372912803,229.88836104513064,1.0111143194561063,66.75,0.4330127018922193,67.525,0.8644603326160586,67.56215213358071,67.47743467933492,1.0012554931074107,147.5,2.179449471770337,134.034375,13.32986409130672,133.08534322820037,135.24940617577198,0.9839994643314178,82.0,9.1104335791443,74.10520833333334,11.338833253026102,71.95918367346938,76.85273159144893,0.9363256475503382
-26.880278,26.965,118.0,118.0,213.22395833333334,54.64537996023327,218.51843575418994,140.3230769230769,1.5572523104936111,33.0,33.0,62.77708333333333,15.65893966694602,64.32737430167597,41.43076923076923,1.5526473559594676,70.0,70.0,148.30729166666666,45.415860263769794,152.87150837988827,85.46153846153847,1.7887755255951592,42.5,42.5,91.68854166666667,38.982232517390926,91.20335195530727,98.36923076923077,0.9271532494665227
-27.3,28.586944,289.75,3.6996621467371855,286.70520833333336,10.9892738404287,285.8348157560356,290.66473988439304,0.9833831783986706,63.25,1.0897247358851685,63.10520833333333,1.2838637803899688,62.975857687420586,63.69364161849711,0.9887306815415787,182.0,6.519202405202649,184.509375,8.468933154538513,184.83989834815756,183.0057803468208,1.0100221861722611,134.25,3.344772040064913,133.02083333333334,10.242354024940859,132.62007623888184,134.84393063583815,0.9835079384992089
-30.568333,29.422778,373.25,2.7726341266023544,333.13958333333335,107.15103872490639,332.6742596810934,338.1219512195122,0.9838883825233208,61.0,0.7071067811865476,55.35625,17.18575483564319,54.96355353075171,59.5609756097561,0.9228115048145112,175.25,2.680951323690902,168.81875,53.54657690681544,167.07630979498862,187.47560975609755,0.8911895793392155,186.75,10.256095748383007,166.61041666666668,56.19334457768454,164.627562642369,187.84146341463415,0.876417589863473
-30.570833,29.150556,328.75,4.264680527307995,339.2291666666667,28.020260217187293,340.1393442622951,331.89622641509436,1.0248364313633045,58.5,0.5,58.45520833333333,1.697447212708117,58.36768149882904,59.160377358490564,0.9866008991971649,185.25,3.2691742076555053,178.41041666666666,14.446247199868976,176.46838407494144,194.0566037735849,0.9093655183244607,187.75,8.842369591913696,206.734375,40.067615581157,209.13466042154568,187.39622641509433,1.1160025173515915
-34.031944,22.053333,212.25,5.11737237261468,217.22604166666667,14.797872487791295,216.71375464684016,219.9281045751634,0.9853845422137797,64.75,1.299038105676658,65.65520833333333,2.6748975755962237,65.35563816604709,67.23529411764706,0.9720436122669711,179.0,5.049752469181039,199.30625,26.24337143491349,192.45353159851302,235.45098039215685,0.8173825875682875,245.5,19.615045245933032,236.50520833333334,30.701180317265717,233.59603469640643,251.84967320261438,0.927521690720577
-33.13083,18.86278,115.5,0.5,108.796875,11.453319689113794,108.75,114.375,0.9508196721303163,68.5,0.5,67.65729166666667,0.6679016880728447,67.65651260504201,67.75,0.9986201122500686,170.75,0.4330127018922193,172.17916666666667,14.86772172545463,172.23004201680672,166.125,1.0367496885881298,225.5,5.852349955359813,217.83958333333334,35.399171598024566,217.6481092436975,240.625,0.9045116228305747
-33.7075,18.974444,137.5,1.5,89.29166666666667,65.92914704859722,89.4558659217877,87.03076923076924,1.027864819676422,63.25,0.82915619758885,41.360416666666666,30.156489348503232,41.26927374301676,42.61538461538461,0.9684125607544386,191.25,1.920286436967152,120.896875,88.37385543002924,120.88715083798883,121.03076923076924,0.998813372882011,268.0,8.12403840463596,181.83541666666667,135.08212006896542,181.6268156424581,184.7076923076923,0.9833202579338153
-25.578778,29.127472,189.5,4.5,196.70208333333332,11.574162849196577,196.86724700761698,193.0,1.0200375492617357,63.5,0.5,61.239583333333336,1.3017999691666235,61.140369967355824,63.46341463414634,0.9633955298453647,162.25,2.0463381929681126,175.53645833333334,8.834044229943453,175.92165397170837,166.90243902439025,1.054038844488634,154.75,2.48746859276655,131.91354166666667,20.3994440273078,131.1284004352557,149.5121951219512,0.8770415037262462
-26.006389,29.253889,205.75,119.46207557212456,250.03541666666666,49.912911612725246,249.60161662817552,254.03191489361703,0.9825600721570946,45.75,26.423237878806603,60.15,10.332916658265791,60.68822170900693,55.191489361702125,1.0995938397525666,153.0,88.41379982785493,198.34791666666666,34.82342057667113,200.1431870669746,181.80851063829786,1.100846084510548,83.75,48.540575810346546,113.74479166666667,29.040282259416784,115.02193995381063,101.97872340425532,1.1279013515175877
-30.775867,29.032217,311.0,9.486832980505138,327.93541666666664,34.15220215925159,328.9776536312849,313.5846153846154,1.049087351519732,64.25,0.4330127018922193,63.610416666666666,2.2795046595818915,63.56648044692737,64.21538461538462,0.9898948799817547,188.0,2.5495097567963922,187.38541666666666,10.463896055471988,187.05810055865922,191.8923076923077,0.9748077075528352,170.25,10.280442597476044,185.34895833333334,32.714804544959925,185.08379888268158,189.0,0.9792793591671093
-24.925278,29.324444,140.75,1.7853571071357126,157.73541666666668,9.381319860573399,158.15570934256056,153.81720430107526,1.028205590272532,66.0,0.0,65.753125,0.8758868273784006,65.73125720876585,65.95698924731182,0.9965775872849619,158.5,3.5,164.48125,5.465961193681614,164.54094579008074,163.9247311827957,1.00375913141805,99.25,2.384848003542364,99.18854166666667,10.676925761032397,98.02537485582468,110.03225806451613,0.8908785167187931
-24.679167,30.8025,270.0,7.035623639735144,290.1625,15.84188310828819,289.8875802997859,300.03846153846155,0.9661680666314474,57.75,0.4330127018922193,55.811458333333334,0.966562831168891,55.823340471092074,55.38461538461539,1.0079214251706758,122.25,1.6393596310755,120.93541666666667,9.282375539683914,120.95074946466809,120.38461538461539,1.004702711207271,248.5,7.794228634059948,240.96145833333333,52.72336979815748,240.88436830835118,243.73076923076923,0.9883215363759763
-25.49037,30.6986,298.75,2.48746859276655,324.2708333333333,22.496425256150268,325.78125,303.125,1.0747422680408827,59.5,0.5,57.66770833333333,1.474434552044915,57.544642857142854,59.390625,0.9689179539202687,154.25,5.0682837331783235,139.63229166666667,10.316612763641494,138.66517857142858,153.171875,0.9052913831037066,177.5,8.381527307120106,205.21979166666668,23.023869497181916,205.9609375,194.84375,1.0570569366474127
