Latitude,Longitude,year,cropland_t500_frac,forest_t500_frac,shrub_t500_frac,grassland_t500_frac,sparse_t500_frac,wetland_t500_frac,urban_t500_frac,bare_t500_frac,water_t500_frac,cropland_t2k_frac,forest_t2k_frac,shrub_t2k_frac,grassland_t2k_frac,sparse_t2k_frac,wetland_t2k_frac,urban_t2k_frac,bare_t2k_frac,water_t2k_frac,cropland_t8k_frac,forest_t8k_frac,shrub_t8k_frac,grassland_t8k_frac,sparse_t8k_frac,wetland_t8k_frac,urban_t8k_frac,bare_t8k_frac,water_t8k_frac,cropland_upstream_frac,cropland_downstream_frac,cropland_updown_ratio,forest_upstream_frac,forest_downstream_frac,forest_updown_ratio,shrub_upstream_frac,shrub_downstream_frac,shrub_updown_ratio,grassland_upstream_frac,grassland_downstream_frac,grassland_updown_ratio,sparse_upstream_frac,sparse_downstream_frac,sparse_updown_ratio,wetland_upstream_frac,wetland_downstream_frac,wetland_updown_ratio,urban_upstream_frac,urban_downstream_frac,urban_updown_ratio,bare_upstream_frac,bare_downstream_frac,bare_updown_ratio,water_upstream_frac,water_downstream_frac,water_updown_ratio
-26.861111,28.884722,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.07142857142857142,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.14957264957264957,0.0,0.011396011396011397,0.8390313390313391,0.0,0.0,0.0,0.0,0.0,0.14852941176470588,0.18181818181818182,0.8169072717158878,0.0,0.0,0.0,0.010294117647058823,0.045454545454545456,0.22646560599196228,0.8411764705882353,0.7727272727272727,1.088579906128426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-26.861111,28.884722,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.07142857142857142,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.14957264957264957,0.0,0.011396011396011397,0.8390313390313391,0.0,0.0,0.0,0.0,0.0,0.14852941176470588,0.18181818181818182,0.8169072717158878,0.0,0.0,0.0,0.010294117647058823,0.045454545454545456,0.22646560599196228,0.8411764705882353,0.7727272727272727,1.088579906128426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-26.45,28.085833,2010,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.08333333333333333,0.5277777777777778,0.0,0.0,0.0,0.0,0.05555555555555555,0.16272189349112426,0.011834319526627219,0.10059171597633136,0.6760355029585798,0.0,0.013313609467455622,0.03106508875739645,0.0,0.004437869822485207,0.13132911392405064,0.6136363636363636,0.21401746651443337,0.011075949367088608,0.022727272727272728,0.4873203300573762,0.1060126582278481,0.022727272727272728,4.664351730549172,0.6993670886075949,0.3409090909090909,2.051470775601337,0.0,0.0,0.0,0.014240506329113924,0.0,14240.506329113925,0.03322784810126582,0.0,33227.84810126582,0.0,0.0,0.0,0.004746835443037975,0.0,4746.835443037975
-26.45,28.085833,2011,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.08333333333333333,0.5277777777777778,0.0,0.0,0.0,0.0,0.05555555555555555,0.16272189349112426,0.011834319526627219,0.10059171597633136,0.6760355029585798,0.0,0.013313609467455622,0.03106508875739645,0.0,0.004437869822485207,0.13132911392405064,0.6136363636363636,0.21401746651443337,0.011075949367088608,0.022727272727272728,0.4873203300573762,0.1060126582278481,0.022727272727272728,4.664351730549172,0.6993670886075949,0.3409090909090909,2.051470775601337,0.0,0.0,0.0,0.014240506329113924,0.0,14240.506329113925,0.03322784810126582,0.0,33227.84810126582,0.0,0.0,0.0,0.004746835443037975,0.0,4746.835443037975
-26.45,28.085833,2012,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.08333333333333333,0.5277777777777778,0.0,0.0,0.0,0.0,0.05555555555555555,0.16272189349112426,0.011834319526627219,0.10059171597633136,0.6745562130177515,0.0,0.013313609467455622,0.03254437869822485,0.0,0.004437869822485207,0.13132911392405064,0.6136363636363636,0.21401746651443337,0.011075949367088608,0.022727272727272728,0.4873203300573762,0.1060126582278481,0.022727272727272728,4.664351730549172,0.6977848101265823,0.3409090909090909,2.046829439004954,0.0,0.0,0.0,0.014240506329113924,0.0,14240.506329113925,0.03481012658227848,0.0,34810.12658227848,0.0,0.0,0.0,0.004746835443037975,0.0,4746.835443037975
-26.45,28.085833,2013,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.08333333333333333,0.5277777777777778,0.0,0.0,0.0,0.0,0.05555555555555555,0.16272189349112426,0.011834319526627219,0.10059171597633136,0.6745562130177515,0.0,0.013313609467455622,0.03254437869822485,0.0,0.004437869822485207,0.13132911392405064,0.6136363636363636,0.21401746651443337,0.011075949367088608,0.022727272727272728,0.4873203300573762,0.1060126582278481,0.022727272727272728,4.664351730549172,0.6977848101265823,0.3409090909090909,2.046829439004954,0.0,0.0,0.0,0.014240506329113924,0.0,14240.506329113925,0.03481012658227848,0.0,34810.12658227848,0.0,0.0,0.0,0.004746835443037975,0.0,4746.835443037975
-26.45,28.085833,2014,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.08333333333333333,0.5277777777777778,0.0,0.0,0.0,0.0,0.05555555555555555,0.16272189349112426,0.011834319526627219,0.09911242603550297,0.6745562130177515,0.0,0.013313609467455622,0.034023668639053255,0.0,0.004437869822485207,0.13132911392405064,0.6136363636363636,0.21401746651443337,0.011075949367088608,0.022727272727272728,0.4873203300573762,0.10443037974683544,0.022727272727272728,4.594734540540975,0.6977848101265823,0.3409090909090909,2.046829439004954,0.0,0.0,0.0,0.014240506329113924,0.0,14240.506329113925,0.03639240506329114,0.0,36392.40506329114,0.0,0.0,0.0,0.004746835443037975,0.0,4746.835443037975
-26.45,28.085833,2015,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.08333333333333333,0.5277777777777778,0.0,0.0,0.0,0.0,0.05555555555555555,0.16272189349112426,0.011834319526627219,0.09911242603550297,0.6730769230769231,0.0,0.013313609467455622,0.03550295857988166,0.0,0.004437869822485207,0.13132911392405064,0.6136363636363636,0.21401746651443337,0.011075949367088608,0.022727272727272728,0.4873203300573762,0.10443037974683544,0.022727272727272728,4.594734540540975,0.6962025316455697,0.3409090909090909,2.042188102408571,0.0,0.0,0.0,0.014240506329113924,0.0,14240.506329113925,0.0379746835443038,0.0,37974.6835443038,0.0,0.0,0.0,0.004746835443037975,0.0,4746.835443037975
-27.671111,27.236944,2010,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2653061224489796,0.061224489795918366,0.0,0.0,0.0,0.673469387755102,0.0,0.0,0.09319526627218935,0.06804733727810651,0.1227810650887574,0.48668639053254437,0.0,0.0,0.22041420118343194,0.005917159763313609,0.0029585798816568047,0.09597523219814241,0.03333333333333333,2.8791705908265475,0.05727554179566564,0.3,0.1909178362594313,0.12074303405572756,0.16666666666666666,0.7244538576112197,0.48761609907120745,0.4666666666666667,1.044889401818155,0.0,0.0,0.0,0.0,0.0,0.0,0.22910216718266255,0.03333333333333333,6.872858829714985,0.006191950464396285,0.0,6191.9504643962855,0.0030959752321981426,0.0,3095.9752321981427
-27.671111,27.236944,2011,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2653061224489796,0.061224489795918366,0.0,0.0,0.0,0.673469387755102,0.0,0.0,0.09319526627218935,0.06804733727810651,0.1227810650887574,0.48668639053254437,0.0,0.0,0.22041420118343194,0.005917159763313609,0.0029585798816568047,0.09597523219814241,0.03333333333333333,2.8791705908265475,0.05727554179566564,0.3,0.1909178362594313,0.12074303405572756,0.16666666666666666,0.7244538576112197,0.48761609907120745,0.4666666666666667,1.044889401818155,0.0,0.0,0.0,0.0,0.0,0.0,0.22910216718266255,0.03333333333333333,6.872858829714985,0.006191950464396285,0.0,6191.9504643962855,0.0030959752321981426,0.0,3095.9752321981427
-27.671111,27.236944,2012,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2653061224489796,0.04081632653061224,0.0,0.0,0.0,0.6938775510204082,0.0,0.0,0.09319526627218935,0.06804733727810651,0.12130177514792899,0.48668639053254437,0.0,0.0,0.22189349112426035,0.005917159763313609,0.0029585798816568047,0.09597523219814241,0.03333333333333333,2.8791705908265475,0.05727554179566564,0.3,0.1909178362594313,0.11919504643962849,0.16666666666666666,0.7151659876418451,0.48761609907120745,0.4666666666666667,1.044889401818155,0.0,0.0,0.0,0.0,0.0,0.0,0.2306501547987616,0.03333333333333333,6.9192970650508965,0.006191950464396285,0.0,6191.9504643962855,0.0030959752321981426,0.0,3095.9752321981427
-27.671111,27.236944,2013,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2653061224489796,0.04081632653061224,0.0,0.0,0.0,0.6938775510204082,0.0,0.0,0.09319526627218935,0.06804733727810651,0.10946745562130178,0.47928994082840237,0.0,0.0,0.2411242603550296,0.005917159763313609,0.0029585798816568047,0.09597523219814241,0.03333333333333333,2.8791705908265475,0.05727554179566564,0.3,0.1909178362594313,0.10681114551083591,0.16666666666666666,0.6408630278868481,0.47987616099071206,0.4666666666666667,1.0283038557575492,0.0,0.0,0.0,0.0,0.0,0.0,0.25077399380804954,0.03333333333333333,7.522994124417754,0.006191950464396285,0.0,6191.9504643962855,0.0030959752321981426,0.0,3095.9752321981427
-27.671111,27.236944,2014,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2653061224489796,0.04081632653061224,0.0,0.0,0.0,0.6938775510204082,0.0,0.0,0.09319526627218935,0.06804733727810651,0.10946745562130178,0.47928994082840237,0.0,0.0,0.2411242603550296,0.005917159763313609,0.0029585798816568047,0.09597523219814241,0.03333333333333333,2.8791705908265475,0.05727554179566564,0.3,0.1909178362594313,0.10681114551083591,0.16666666666666666,0.6408630278868481,0.47987616099071206,0.4666666666666667,1.0283038557575492,0.0,0.0,0.0,0.0,0.0,0.0,0.25077399380804954,0.03333333333333333,7.522994124417754,0.006191950464396285,0.0,6191.9504643962855,0.0030959752321981426,0.0,3095.9752321981427
-27.671111,27.236944,2015,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2653061224489796,0.04081632653061224,0.0,0.0,0.0,0.6938775510204082,0.0,0.0,0.09319526627218935,0.06804733727810651,0.10946745562130178,0.47928994082840237,0.0,0.0,0.2411242603550296,0.005917159763313609,0.0029585798816568047,0.09597523219814241,0.03333333333333333,2.8791705908265475,0.05727554179566564,0.3,0.1909178362594313,0.10681114551083591,0.16666666666666666,0.6408630278868481,0.47987616099071206,0.4666666666666667,1.0283038557575492,0.0,0.0,0.0,0.0,0.0,0.0,0.25077399380804954,0.03333333333333333,7.522994124417754,0.006191950464396285,0.0,6191.9504643962855,0.0030959752321981426,0.0,3095.9752321981427
-27.356667,27.286389,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.44970414201183434,0.0,0.008875739644970414,0.5088757396449705,0.0,0.0,0.0,0.0,0.03254437869822485,0.5576923076923077,0.08974358974358974,6.214216470159332,0.0,0.0,0.0,0.007692307692307693,0.01282051282051282,0.5999532036501154,0.4076923076923077,0.8461538461538461,0.48181761239736715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026923076923076925,0.05128205128205128,0.5249897626996274
-27.356667,27.286389,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.44970414201183434,0.0,0.008875739644970414,0.5088757396449705,0.0,0.0,0.0,0.0,0.03254437869822485,0.5576923076923077,0.08974358974358974,6.214216470159332,0.0,0.0,0.0,0.007692307692307693,0.01282051282051282,0.5999532036501154,0.4076923076923077,0.8461538461538461,0.48181761239736715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026923076923076925,0.05128205128205128,0.5249897626996274
-27.356667,27.286389,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.44970414201183434,0.0,0.008875739644970414,0.5088757396449705,0.0,0.0,0.0,0.0,0.03254437869822485,0.5576923076923077,0.08974358974358974,6.214216470159332,0.0,0.0,0.0,0.007692307692307693,0.01282051282051282,0.5999532036501154,0.4076923076923077,0.8461538461538461,0.48181761239736715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026923076923076925,0.05128205128205128,0.5249897626996274
-27.356667,27.286389,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.44970414201183434,0.0,0.008875739644970414,0.5088757396449705,0.0,0.0,0.0,0.0,0.03254437869822485,0.5576923076923077,0.08974358974358974,6.214216470159332,0.0,0.0,0.0,0.007692307692307693,0.01282051282051282,0.5999532036501154,0.4076923076923077,0.8461538461538461,0.48181761239736715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026923076923076925,0.05128205128205128,0.5249897626996274
-27.356667,27.286389,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.44970414201183434,0.0,0.008875739644970414,0.5088757396449705,0.0,0.0,0.0,0.0,0.03254437869822485,0.5576923076923077,0.08974358974358974,6.214216470159332,0.0,0.0,0.0,0.007692307692307693,0.01282051282051282,0.5999532036501154,0.4076923076923077,0.8461538461538461,0.48181761239736715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026923076923076925,0.05128205128205128,0.5249897626996274
-27.356667,27.286389,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.44970414201183434,0.0,0.008875739644970414,0.5088757396449705,0.0,0.0,0.0,0.0,0.03254437869822485,0.5576923076923077,0.08974358974358974,6.214216470159332,0.0,0.0,0.0,0.007692307692307693,0.01282051282051282,0.5999532036501154,0.4076923076923077,0.8461538461538461,0.48181761239736715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026923076923076925,0.05128205128205128,0.5249897626996274
-27.010111,26.698083,2010,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.061224489795918366,0.08163265306122448,0.5918367346938775,0.0,0.0,0.0,0.0,0.2653061224489796,0.3091715976331361,0.008875739644970414,0.051775147928994084,0.5295857988165681,0.0,0.0,0.028106508875739646,0.0,0.07248520710059171,0.3312,0.0392156862745098,8.44538464269161,0.008,0.0196078431372549,0.4079791930611539,0.0496,0.0784313725490196,0.6323919370028032,0.5376,0.43137254901960786,1.2462516564166146,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0196078431372549,1.4687250950201538,0.0,0.0,0.0,0.0448,0.4117647058823529,0.10879973577207028
-27.010111,26.698083,2011,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.061224489795918366,0.08163265306122448,0.5918367346938775,0.0,0.0,0.0,0.0,0.2653061224489796,0.3091715976331361,0.008875739644970414,0.051775147928994084,0.5295857988165681,0.0,0.0,0.028106508875739646,0.0,0.07248520710059171,0.3312,0.0392156862745098,8.44538464269161,0.008,0.0196078431372549,0.4079791930611539,0.0496,0.0784313725490196,0.6323919370028032,0.5376,0.43137254901960786,1.2462516564166146,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0196078431372549,1.4687250950201538,0.0,0.0,0.0,0.0448,0.4117647058823529,0.10879973577207028
-27.010111,26.698083,2012,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.061224489795918366,0.08163265306122448,0.5918367346938775,0.0,0.0,0.0,0.0,0.2653061224489796,0.3076923076923077,0.008875739644970414,0.05029585798816568,0.5295857988165681,0.0,0.0,0.03106508875739645,0.0,0.07248520710059171,0.3296,0.0392156862745098,8.404585683065083,0.008,0.0196078431372549,0.4079791930611539,0.048,0.0784313725490196,0.611992197099487,0.5376,0.43137254901960786,1.2462516564166146,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0196078431372549,1.6319167722446155,0.0,0.0,0.0,0.0448,0.4117647058823529,0.10879973577207028
-27.010111,26.698083,2013,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.061224489795918366,0.08163265306122448,0.5918367346938775,0.0,0.0,0.0,0.0,0.2653061224489796,0.3062130177514793,0.008875739644970414,0.042899408284023666,0.48668639053254437,0.0,0.0,0.08431952662721894,0.0,0.07100591715976332,0.328,0.0392156862745098,8.363786723438553,0.008,0.0196078431372549,0.4079791930611539,0.04,0.0784313725490196,0.5099934975829058,0.4912,0.43137254901960786,1.1386882694044664,0.0,0.0,0.0,0.0,0.0,0.0,0.0896,0.0196078431372549,4.569366962284923,0.0,0.0,0.0,0.0432,0.4117647058823529,0.10491403092306778
-27.010111,26.698083,2014,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.061224489795918366,0.08163265306122448,0.5918367346938775,0.0,0.0,0.0,0.0,0.2653061224489796,0.3136094674556213,0.008875739644970414,0.042899408284023666,0.47337278106508873,0.0,0.0,0.09023668639053255,0.0,0.07100591715976332,0.336,0.0392156862745098,8.5677815215712,0.008,0.0196078431372549,0.4079791930611539,0.04,0.0784313725490196,0.5099934975829058,0.4768,0.43137254901960786,1.1053065286075927,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0196078431372549,4.895750316733847,0.0,0.0,0.0,0.0432,0.4117647058823529,0.10491403092306778
-27.010111,26.698083,2015,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.061224489795918366,0.08163265306122448,0.5918367346938775,0.0,0.0,0.0,0.0,0.2653061224489796,0.3136094674556213,0.008875739644970414,0.042899408284023666,0.47337278106508873,0.0,0.0,0.09023668639053255,0.0,0.07100591715976332,0.336,0.0392156862745098,8.5677815215712,0.008,0.0196078431372549,0.4079791930611539,0.04,0.0784313725490196,0.5099934975829058,0.4768,0.43137254901960786,1.1053065286075927,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0196078431372549,4.895750316733847,0.0,0.0,0.0,0.0432,0.4117647058823529,0.10491403092306778
-25.127778,27.628889,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.11390532544378698,0.03698224852071006,0.8461538461538461,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.06770833333333333,0.38,0.17817935566836227,0.03819444444444445,0.03,1.2731057112911053,0.890625,0.59,1.5095313397773902,0.003472222222222222,0.0,3472.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.127778,27.628889,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.11390532544378698,0.03698224852071006,0.8461538461538461,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.06770833333333333,0.38,0.17817935566836227,0.03819444444444445,0.03,1.2731057112911053,0.890625,0.59,1.5095313397773902,0.003472222222222222,0.0,3472.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
